component_id,major_category,label_zh,normalized_image_path,image_sha256,legacy_refs,canonical_term_key,canon_builder_status,needs_canon_builder_review,needs_human_review,review_notes,status_labels
COMP-100,节奏谱字,入乱,sources/qxby_component_atlas/images/jiezou_puzi/COMP-100_入乱.png,789318c02a8d197d2d818099f3bc06896c4d3e689e319ece0871bbfc84e416bc,,qxby::节奏谱字::入乱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-215,左手指法-本位取音,略吟,sources/qxby_component_atlas/images/lh_native_position/COMP-215_略吟.png,dc13e7d93d979d13d8095328208264989a2c335c0e7c9ca45d0161749d09255c,,qxby::左手指法-本位取音::略吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-216,左手指法-本位取音,略猱,sources/qxby_component_atlas/images/lh_native_position/COMP-216_略猱.png,d0a73117aa2fb6e15a7b7e2a66899af45d9bf94ac10bb019cb5a056c4be546d0,,qxby::左手指法-本位取音::略猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-217,左手指法-本位取音,短吟,sources/qxby_component_atlas/images/lh_native_position/COMP-217_短吟.png,1adca23807f14d0e2128975e112e80acf61ca17d6704ebb3eae2a9c5db6e6092,,qxby::左手指法-本位取音::短吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-218,左手指法-本位取音,短猱,sources/qxby_component_atlas/images/lh_native_position/COMP-218_短猱.png,81fdf4c2c5905a5956a0b0c9f2304fe01e8c83dc1891dfa5846a41c8b8283671,,qxby::左手指法-本位取音::短猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-219,左手指法-本位取音,绰,sources/qxby_component_atlas/images/lh_native_position/COMP-219_绰.png,26d0a31b1cc1da59b92bfb60b5bc43843fb3eefdc9ee37f5bb592b7eec4e68a9,COMP-033,qxby::左手指法-本位取音::绰,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-220,左手指法-本位取音,绰吟,sources/qxby_component_atlas/images/lh_native_position/COMP-220_绰吟.png,f0a8272f7cb3066660e74a66a78e70aa05d51594e79a2260db038d5fb188702c,,qxby::左手指法-本位取音::绰吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-221,左手指法-本位取音,绰猱,sources/qxby_component_atlas/images/lh_native_position/COMP-221_绰猱.png,8ce8453a31637fabf49c377a6554ee8b82792499f58b553e34957cdec3b50771,,qxby::左手指法-本位取音::绰猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-222,左手指法-本位取音,缓吟,sources/qxby_component_atlas/images/lh_native_position/COMP-222_缓吟.png,1bcd1a81b60d010ef4d3b25ca03da501aceedb6eebc1742c07329e4f0e9b4458,,qxby::左手指法-本位取音::缓吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-223,左手指法-本位取音,缓急吟,sources/qxby_component_atlas/images/lh_native_position/COMP-223_缓急吟.png,b41381e1e86e62c757c820591ac233f6358e60ee25de4f11b7bf05af32a80c2f,,qxby::左手指法-本位取音::缓急吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-224,左手指法-本位取音,缓急猱,sources/qxby_component_atlas/images/lh_native_position/COMP-224_缓急猱.png,cfd723ab074d676edd4932fb1d16715a0de15bb902c3ab4c5363cb1c6dbc04f4,,qxby::左手指法-本位取音::缓急猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-225,左手指法-本位取音,缓猱,sources/qxby_component_atlas/images/lh_native_position/COMP-225_缓猱.png,cf55fc4a8a6c2cfc4292868c6a428640098883f8646059b7ee58b34bcf896e0c,,qxby::左手指法-本位取音::缓猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-226,左手指法-本位取音,落指吟,sources/qxby_component_atlas/images/lh_native_position/COMP-226_落指吟.png,bfd3197abe50bc1cbdfbd9abbc5ca8f7502a9c1396b7c05514d3b4dba3761c23,,qxby::左手指法-本位取音::落指吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-227,左手指法-本位取音,落指猱,sources/qxby_component_atlas/images/lh_native_position/COMP-227_落指猱.png,63b39160825de25d68963ea656bb47474375d9b6430ab9084bc8c230d1e8b42d,COMP-035,qxby::左手指法-本位取音::落指猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-228,左手指法-本位取音,迎猱,sources/qxby_component_atlas/images/lh_native_position/COMP-228_迎猱.png,5ce31519375e53c5d4b5beb05666f9768eaf7cdd385a544512a010c4aaf05f37,,qxby::左手指法-本位取音::迎猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-229,左手指法-本位取音,逗,sources/qxby_component_atlas/images/lh_native_position/COMP-229_逗.png,37be51a54df6c3c872ae8b1e7eef7779075160a39388bc672a281cf1bcabce2f,,qxby::左手指法-本位取音::逗,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-230,左手指法-本位取音,长吟,sources/qxby_component_atlas/images/lh_native_position/COMP-230_长吟.png,c44ff85517e1573c3f544140eb6c3e15d377955d6218857238caca808f56d9d2,,qxby::左手指法-本位取音::长吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-231,左手指法-本位取音,长猱,sources/qxby_component_atlas/images/lh_native_position/COMP-231_长猱.png,8ba3858dd5925faa306c25172328569710dabbae44f9345759091549e83cf700,,qxby::左手指法-本位取音::长猱,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-232,左手指法-隔位取音,上,sources/qxby_component_atlas/images/lh_shifted_position/COMP-232_上.png,5e81ba63d2f2689dc6c02665838c7ac2154916202edc1818f8ed7710c547c51c,COMP-026,qxby::左手指法-隔位取音::上,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-233,左手指法-隔位取音,下,sources/qxby_component_atlas/images/lh_shifted_position/COMP-233_下.png,a0291c15734457de5c7fd7e0c34b67c0152fb7ee4169fedc106fe1f6012674fb,,qxby::左手指法-隔位取音::下,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-234,左手指法-隔位取音,使,sources/qxby_component_atlas/images/lh_shifted_position/COMP-234_使.png,77bb5ea1a09e0976311400cae28845e4c6fa88e4bd7a86bebd22ba486c679bc7,,qxby::左手指法-隔位取音::使,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-235,左手指法-隔位取音,分开,sources/qxby_component_atlas/images/lh_shifted_position/COMP-235_分开.png,9cebc3193339efad358563844c53c271d295ca5cc4860615929fb43394877d78,,qxby::左手指法-隔位取音::分开,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-236,左手指法-隔位取音,分开吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-236_分开吟.png,637f31216c0993aa5ae93071d0ad54b31a5bbe2f17ed6f79946a63cf1a627911,,qxby::左手指法-隔位取音::分开吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-237,左手指法-隔位取音,唤,sources/qxby_component_atlas/images/lh_shifted_position/COMP-237_唤.png,1b62e0b8a92268ff4943453207cbcf4e026d111c330894599eb06277a6ca7908,,qxby::左手指法-隔位取音::唤,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-238,左手指法-隔位取音,大往来,sources/qxby_component_atlas/images/lh_shifted_position/COMP-238_大往来.png,0481447e1484cc8e23894ecdc63d5ab8f360d0b808b6ff3538a002ffd4bdb06b,,qxby::左手指法-隔位取音::大往来,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-239,左手指法-隔位取音,对按,sources/qxby_component_atlas/images/lh_shifted_position/COMP-239_对按.png,cd54cbeb833e47362fdac5bc238531a0facc1580a89cd09b18a1b4656692e8b9,,qxby::左手指法-隔位取音::对按,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-240,左手指法-隔位取音,对起,sources/qxby_component_atlas/images/lh_shifted_position/COMP-240_对起.png,b60babdfa681ed8cb476e8641d8c751c5ac78b3481ec2eb457a25479cf8a189d,,qxby::左手指法-隔位取音::对起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-241,左手指法-隔位取音,小往来,sources/qxby_component_atlas/images/lh_shifted_position/COMP-241_小往来.png,53e7c7721c084aae5585bfa858f8a45334c19bb9337703dc18f0da7f777f3b67,,qxby::左手指法-隔位取音::小往来,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-242,左手指法-隔位取音,应合,sources/qxby_component_atlas/images/lh_shifted_position/COMP-242_应合.png,6adae49feb5ab4d959d480b0910c97092e05f3aba92cbf9f5686ee5a14bacfef,,qxby::左手指法-隔位取音::应合,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-243,左手指法-隔位取音,往来,sources/qxby_component_atlas/images/lh_shifted_position/COMP-243_往来.png,e366b52692f9929425935bf8662dfdd224799f72ef8522e3ff7aedec68104dd1,,qxby::左手指法-隔位取音::往来,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-244,左手指法-隔位取音,往来吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-244_往来吟.png,5176a47ae8ce69ad5fa84d32b318ce01e70f61583b4c4d3bb9d1ba27aa9a6b33,,qxby::左手指法-隔位取音::往来吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-245,左手指法-隔位取音,拖,sources/qxby_component_atlas/images/lh_shifted_position/COMP-245_拖.png,1f3f220d172e8768d04f74cff0ef74fa3da0059d48f28fa242bc053735f1e98b,,qxby::左手指法-隔位取音::拖,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-246,左手指法-隔位取音,掐起,sources/qxby_component_atlas/images/lh_shifted_position/COMP-246_掐起.png,b0c5b2e9bd18f55e492ad343352802f0d2d1f4a82b13e0ff8676f2236f031520,COMP-022,qxby::左手指法-隔位取音::掐起,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-247,左手指法-隔位取音,掩,sources/qxby_component_atlas/images/lh_shifted_position/COMP-247_掩.png,ca3603bcb397d9d68c8805eeef52fbef646ed191bb54f2224122187334d5e49d,COMP-036,qxby::左手指法-隔位取音::掩,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-248,左手指法-隔位取音,注下,sources/qxby_component_atlas/images/lh_shifted_position/COMP-248_注下.png,bbebbeb07df68b05aea8b31df33acb6d1242c74d0223384bb37e5848775e1a08,,qxby::左手指法-隔位取音::注下,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-249,左手指法-隔位取音,浒上,sources/qxby_component_atlas/images/lh_shifted_position/COMP-249_浒上.png,4b74ae7c9d22dcf82c847321e4bf0e1503756a4c09244ef99d5fea3d2c16ae27,,qxby::左手指法-隔位取音::浒上,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-250,左手指法-隔位取音,淌下,sources/qxby_component_atlas/images/lh_shifted_position/COMP-250_淌下.png,ac13ad7e88d2ccfc08cd6c510436c71a97c71ca214f424a92a54d17b5fc78452,,qxby::左手指法-隔位取音::淌下,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-251,左手指法-隔位取音,淌吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-251_淌吟.png,de7b227ccff99631de7f5d4eca7766b77a5ecc80bba562524d29c46e26673b04,,qxby::左手指法-隔位取音::淌吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-252,左手指法-隔位取音,游吟,sources/qxby_component_atlas/images/lh_shifted_position/COMP-252_游吟.png,2ffcae07076ac58238aea228363fdc52bd69bcc75f09eb1d6c4efc38ed2d39d8,,qxby::左手指法-隔位取音::游吟,seed_pending,true,true,Seed crosswalk only; not score event authority; not Dapu IR authority.,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
