component_id,category,label_zh,source_zip,original_filename,normalized_image_path,image_sha256,legacy_refs,notes,status_labels
COMP-100,节奏谱字,入乱,节奏谱字.zip,入乱.png,sources/qxby_component_atlas/images/jiezou_puzi/COMP-100_入乱.png,789318c02a8d197d2d818099f3bc06896c4d3e689e319ece0871bbfc84e416bc,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-192,右手指法-一弦单弹,锁,右手指法-一弦单弹.zip,锁.png,sources/qxby_component_atlas/images/rh_single_string_pluck/COMP-192_锁.png,ef45447037101dffbe7c4059565666ad261466773eb7137898223e3f4dc48387,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-193,右手指法-一弦单弹,长锁,右手指法-一弦单弹.zip,长锁.png,sources/qxby_component_atlas/images/rh_single_string_pluck/COMP-193_长锁.png,fba0cf1ec399204cfac4701da6a58b9b3d89a12036e8cea83c76b6760ccbbfa3,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-194,左手指法-本位取音,双吟,左手指法-本位取音.zip,双吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-194_双吟.png,fcb4f773f040080309ae1197fcc1ea100b4417299252c4c3ef89e5566c4bd7e8,COMP-034,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-195,左手指法-本位取音,双撞,左手指法-本位取音.zip,双撞.png,sources/qxby_component_atlas/images/lh_native_position/COMP-195_双撞.png,25d2f81cef7927d876953d6442aeb46dab6596a1df9b88bb216468f9e899c0d2,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-196,左手指法-本位取音,双猱,左手指法-本位取音.zip,双猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-196_双猱.png,0d111c4b4908de07622f92daa0135acd96faff95f978678a02dbe695ea6be1df,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-197,左手指法-本位取音,反撞,左手指法-本位取音.zip,反撞.png,sources/qxby_component_atlas/images/lh_native_position/COMP-197_反撞.png,24fe29dc8b550f2abc8b37755b0fcd3ef926f695463ed2c7a85c8b646a054124,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-198,左手指法-本位取音,吟,左手指法-本位取音.zip,吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-198_吟.png,c1827b9ad3747032789dfbd2efa6cf77da5276420a5e8f9c15e8e086b047f050,COMP-010,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-199,左手指法-本位取音,大吟,左手指法-本位取音.zip,大吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-199_大吟.png,cd66c27a86d0fb8d4ff9caa4235c4975de86490d13b57b39923eeede07dce100,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-200,左手指法-本位取音,大撞,左手指法-本位取音.zip,大撞.png,sources/qxby_component_atlas/images/lh_native_position/COMP-200_大撞.png,296e6619e7160e1085dfc18106f28590b980486cd205d65c4440950b9fff2d40,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-201,左手指法-本位取音,大猱,左手指法-本位取音.zip,大猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-201_大猱.png,154e3af4810770fc1c71655aedca7e7e9473b1c59d780376c19f5ad721923243,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-202,左手指法-本位取音,定吟,左手指法-本位取音.zip,定吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-202_定吟.png,d1f7962063debe606f0aba2dc0b7b6d8c63bac0609bc62d195b8dabf6da740cd,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-203,左手指法-本位取音,定猱,左手指法-本位取音.zip,定猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-203_定猱.png,b2bce7094b61f79a2ac36aefa173c148f1a07952f070ddc686a2448692534633,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-204,左手指法-本位取音,小撞,左手指法-本位取音.zip,小撞.png,sources/qxby_component_atlas/images/lh_native_position/COMP-204_小撞.png,b86d678a7ace1aa895c92d38de465226ada27c5166983bdfefed62b6ca1165d4,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-205,左手指法-本位取音,少吟,左手指法-本位取音.zip,少吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-205_少吟.png,b968ca9e214fb77b53adc6cff2103f5098132ed64db3fdc4b7241f38eb82a068,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-206,左手指法-本位取音,少猱,左手指法-本位取音.zip,少猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-206_少猱.png,4cda24cb1c3e7a3cd0f6a292b65abda22dbc555fd82ae61522c9cfc6ac70f4cf,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-207,左手指法-本位取音,急吟,左手指法-本位取音.zip,急吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-207_急吟.png,15330f8c1db7c10fe685b8644c482cbc34f7595a9092a00e16a4032898bba602,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-208,左手指法-本位取音,急猱,左手指法-本位取音.zip,急猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-208_急猱.png,cada9c588d15fa63f1b8cfa5e58cb220465ad3cd288e5c7c5181969e296e3dd3,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-209,左手指法-本位取音,撞,左手指法-本位取音.zip,撞.png,sources/qxby_component_atlas/images/lh_native_position/COMP-209_撞.png,34f9789aa7e299c2204886eeb06023957ad4d5f5a15ee11814c08bc255a527e4,COMP-028,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-210,左手指法-本位取音,撞猱,左手指法-本位取音.zip,撞猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-210_撞猱.png,b1ba10dd430ec5f5044c96e038f164adbeda6c3e4a7f9f85e585285ef683f842,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-211,左手指法-本位取音,注,左手指法-本位取音.zip,注.png,sources/qxby_component_atlas/images/lh_native_position/COMP-211_注.png,0a4af267a550c8d126afe4ee8622f1c9ad31abf565ecd801f41e0787327baca6,COMP-025,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-212,左手指法-本位取音,注吟,左手指法-本位取音.zip,注吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-212_注吟.png,b4a363c2f517df2f54aefcc6dd414d5b5a9a304c3563cd090225e3d929f322c3,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-213,左手指法-本位取音,注猱,左手指法-本位取音.zip,注猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-213_注猱.png,b67641b80e612a2fd84e95976cac12d72862f56be17d76485a0f4a52f523691d,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-214,左手指法-本位取音,猱,左手指法-本位取音.zip,猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-214_猱.png,f4c8352662e26d4363caa98c9715be351b56ab1e19449e3912ea6aea78cb95df,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-215,左手指法-本位取音,略吟,左手指法-本位取音.zip,略吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-215_略吟.png,dc13e7d93d979d13d8095328208264989a2c335c0e7c9ca45d0161749d09255c,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-216,左手指法-本位取音,略猱,左手指法-本位取音.zip,略猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-216_略猱.png,d0a73117aa2fb6e15a7b7e2a66899af45d9bf94ac10bb019cb5a056c4be546d0,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-217,左手指法-本位取音,短吟,左手指法-本位取音.zip,短吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-217_短吟.png,1adca23807f14d0e2128975e112e80acf61ca17d6704ebb3eae2a9c5db6e6092,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-218,左手指法-本位取音,短猱,左手指法-本位取音.zip,短猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-218_短猱.png,81fdf4c2c5905a5956a0b0c9f2304fe01e8c83dc1891dfa5846a41c8b8283671,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-219,左手指法-本位取音,绰,左手指法-本位取音.zip,绰.png,sources/qxby_component_atlas/images/lh_native_position/COMP-219_绰.png,26d0a31b1cc1da59b92bfb60b5bc43843fb3eefdc9ee37f5bb592b7eec4e68a9,COMP-033,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-220,左手指法-本位取音,绰吟,左手指法-本位取音.zip,绰吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-220_绰吟.png,f0a8272f7cb3066660e74a66a78e70aa05d51594e79a2260db038d5fb188702c,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-221,左手指法-本位取音,绰猱,左手指法-本位取音.zip,绰猱.png,sources/qxby_component_atlas/images/lh_native_position/COMP-221_绰猱.png,8ce8453a31637fabf49c377a6554ee8b82792499f58b553e34957cdec3b50771,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
COMP-222,左手指法-本位取音,缓吟,左手指法-本位取音.zip,缓吟.png,sources/qxby_component_atlas/images/lh_native_position/COMP-222_缓吟.png,1bcd1a81b60d010ef4d3b25ca03da501aceedb6eebc1742c07329e4f0e9b4458,,QXBY_FULL_COMPONENT_ATLAS_REFERENCE; NOT_SCORE_EVENT_AUTHORITY; NOT_DAPU_IR_AUTHORITY; NOT_SAMPLE_INGEST; NOT_ML_TRAINING_DATA; NOT_RENDER_OUTPUT,QXBY_FULL_COMPONENT_ATLAS_REFERENCE|SOURCE_REFERENCE_IMAGE|USER_PROVIDED_QXBY_COMPONENT_SET|NOT_SCORE_EVENT_AUTHORITY|NOT_DAPU_IR_AUTHORITY|NOT_SAMPLE_INGEST|NOT_ML_TRAINING_DATA|NOT_RENDER_OUTPUT|NEEDS_CANON_BUILDER_CROSSWALK_REVIEW
